timestamp,uV
1651668596149.584,-45.0
1651668596149.586,-98.0
1651668596149.588,-97.0
1651668596149.5898,-160.0
1651668596149.5918,-93.0
1651668596149.5938,-162.0
1651668596149.5957,-162.0
1651668596149.5977,-342.0
1651668596149.5996,-377.0
1651668596149.6016,-740.0
1651668596149.6035,-899.0
1651668596149.6055,-899.0
1651668596149.6074,-64.0
1651668596149.6094,197.0
1651668596149.6113,208.0
1651668596149.6133,208.0
1651668596149.6152,329.0
1651668596149.6172,329.0
1651668596149.6191,383.0
1651668596149.621,383.0
1651668596149.623,392.0
1651668596149.625,304.0
1651668596149.627,118.0
1651668596149.629,118.0
1651668596149.6309,126.0
1651668596149.6328,28.0
1651668596149.6348,-111.0
1651668596149.6367,-111.0
1651668596149.6387,-108.0
1651668596149.6406,-221.0
1651668596149.6426,-277.0
1651668596149.6445,-229.0
1651668596149.6465,-229.0
1651668596149.6484,-346.0
1651668596149.6504,-326.0
1651668596149.6523,-199.0
1651668596149.6543,-199.0
1651668596149.6562,-218.0
1651668596149.6582,-226.0
1651668596149.6602,-184.0
1651668596149.662,-184.0
1651668596149.664,-266.0
1651668596149.666,-298.0
1651668596149.668,-257.0
1651668596149.67,-257.0
1651668596149.6719,-282.0
1651668596149.6738,-251.0
1651668596149.6758,-218.0
1651668596149.6777,-218.0
1651668596149.6797,-282.0
1651668596149.6816,-261.0
1651668596149.6836,-213.0
1651668596149.6855,-297.0
1651668596149.6875,-250.0
1651668596149.6895,-283.0
1651668596149.6914,-222.0
1651668596149.6934,-306.0
1651668596149.6953,-218.0
1651668596149.6973,-290.0
1651668596149.6992,-288.0
1651668596149.7012,-386.0
1651668596149.7031,-324.0
1651668596149.705,-370.0
1651668596149.707,-317.0
1651668596149.709,-384.0
1651668596149.711,-350.0
1651668596149.713,-397.0
1651668596149.7148,-335.0
1651668596149.7168,-381.0
1651668596149.7188,-324.0
1651668596149.7207,-324.0
1651668596149.7227,-276.0
1651668596149.7246,-311.0
1651668596149.7266,-290.0
1651668596149.7285,-370.0
1651668596149.7305,-335.0
1651668596149.7324,-414.0
1651668596149.7344,-381.0
1651668596149.7363,-465.0
1651668596149.7383,-362.0
1651668596149.7402,-440.0
1651668596149.7422,-447.0
1651668596149.7441,-543.0
1651668596149.746,-452.0
1651668596149.748,-465.0
1651668596149.75,-444.0
1651668596149.752,-527.0
1651668596149.754,-401.0
1651668596149.7559,-475.0
1651668596149.7578,-455.0
1651668596149.7598,-466.0
1651668596149.7617,-277.0
1651668596149.7637,-297.0
1651668596149.7656,-273.0
1651668596149.7676,-326.0
1651668596149.7695,-191.0
1651668596149.7715,-255.0
1651668596149.7734,-255.0
1651668596149.7754,-459.0
1651668596149.7773,-339.0
1651668596149.7793,-269.0
1651668596149.7812,-138.0
1651668596149.7832,-149.0
1651668596149.7852,-175.0
1651668596149.787,-226.0
1651668596149.789,-144.0
1651668596149.791,-177.0
1651668596149.793,-160.0
1651668596149.795,-214.0
1651668596149.7969,-60.0
1651668596149.7988,-18.0
1651668596149.8008,56.0
1651668596149.8027,73.0
1651668596149.8047,173.0
1651668596149.8066,176.0
1651668596149.8086,147.0
1651668596149.8105,15.0
1651668596149.8125,103.0
1651668596149.8145,107.0
1651668596149.8164,101.0
1651668596149.8184,-27.0
1651668596149.8203,12.0
1651668596149.8223,-17.0
1651668596149.8242,-38.0
1651668596149.8262,-141.0
1651668596149.8281,-43.0
1651668596149.83,-42.0
1651668596149.832,-40.0
1651668596149.834,-130.0
1651668596149.836,-32.0
1651668596149.838,-67.0
1651668596149.8398,-108.0
1651668596149.8418,-235.0
1651668596149.8438,-145.0
1651668596149.8457,-162.0
1651668596149.8477,-182.0
1651668596149.8496,-350.0
1651668596149.8516,-352.0
1651668596149.8535,-448.0
1651668596149.8555,-443.0
1651668596149.8574,-644.0
1651668596149.8594,-678.0
1651668596149.8613,-705.0
1651668596149.8633,-572.0
1651668596149.8652,-648.0
1651668596149.8672,-597.0
1651668596149.8691,-554.0
1651668596149.871,-455.0
1651668596149.873,-621.0
1651668596149.875,-599.0
1651668596149.877,-644.0
1651668596149.879,-581.0
1651668596149.8809,-685.0
1651668596149.8828,-648.0
1651668596149.8848,-698.0
1651668596149.8867,-605.0
1651668596149.8887,-676.0
1651668596149.8906,-514.0
1651668596149.8926,-424.0
1651668596149.8945,-250.0
1651668596149.8965,-291.0
1651668596149.8984,-191.0
1651668596149.9004,-187.0
1651668596149.9023,-76.0
1651668596149.9043,-136.0
1651668596149.9062,-50.0
1651668596149.9082,-58.0
1651668596149.9102,15.0
1651668596149.912,-129.0
1651668596149.914,-93.0
1651668596149.916,-90.0
1651668596149.918,-9.0
1651668596149.92,-111.0
1651668596149.9219,-42.0
1651668596149.9238,-45.0
1651668596149.9258,41.0
1651668596149.9277,-71.0
1651668596149.9297,-7.0
1651668596149.9316,-7.0
1651668596149.9336,89.0
1651668596149.9355,2.0
1651668596149.9375,16.0
1651668596149.9395,-46.0
1651668596149.9414,8.0
1651668596149.9434,-47.0
1651668596149.9453,4.0
1651668596149.9473,-29.0
1651668596149.9492,50.0
1651668596149.9512,9.0
1651668596149.9531,70.0
1651668596149.955,31.0
1651668596149.957,81.0
1651668596149.959,28.0
1651668596149.961,77.0
1651668596149.963,27.0
1651668596149.9648,174.0
1651668596149.9668,115.0
1651668596149.9688,112.0
1651668596149.9707,28.0
1651668596149.9727,57.0
1651668596149.9746,-34.0
1651668596149.9766,-42.0
1651668596149.9785,-141.0
1651668596149.9805,-116.0
1651668596149.9824,-193.0
1651668596149.9844,-184.0
1651668596149.9863,-282.0
1651668596149.9883,-246.0
1651668596149.9902,-323.0
1651668596149.9922,-350.0
1651668596149.9941,-486.0
1651668596149.996,-462.0
1651668596149.998,-491.0
1651668596150.0,-437.0
1651668596150.002,-514.0
1651668596150.004,-468.0
1651668596150.0059,-480.0
1651668596150.0078,-377.0
1651668596150.0098,-430.0
1651668596150.0117,-342.0
1651668596150.0137,-233.0
1651668596150.0156,-45.0
1651668596150.0176,-221.0
1651668596150.0195,-38.0
1651668596150.0215,227.0
1651668596150.0234,671.0
1651668596150.0254,1030.0
1651668596150.0273,1072.0
1651668596150.0293,1074.0
1651668596150.0312,711.0
1651668596150.0332,322.0
1651668596150.0352,188.0
1651668596150.037,78.0
1651668596150.039,115.0
1651668596150.041,20.0
1651668596150.043,-16.0
1651668596150.045,4.0
1651668596150.0469,293.0
1651668596150.0488,412.0
1651668596150.0508,381.0
1651668596150.0527,195.0
1651668596150.0547,122.0
1651668596150.0566,-105.0
1651668596150.0586,-144.0
1651668596150.0605,104.0
1651668596150.0625,144.0
1651668596150.0645,79.0
1651668596150.0664,-23.0
1651668596150.0684,64.0
1651668596150.0703,-5.0
1651668596150.0723,-9.0
1651668596150.0742,-35.0
1651668596150.0762,66.0
1651668596150.0781,-2.0
1651668596150.08,19.0
1651668596150.082,-23.0
1651668596150.084,48.0
1651668596150.086,-38.0
1651668596150.088,11.0
1651668596150.0898,-24.0
1651668596150.0918,38.0
1651668596150.0938,8.0
1651668596150.0957,70.0
1651668596150.0977,15.0
1651668596150.0996,59.0
1651668596150.1016,0.0
1651668596150.1035,68.0
1651668596150.1055,33.0
1651668596150.1074,93.0
1651668596150.1094,15.0
1651668596150.1113,85.0
1651668596150.1133,110.0
1651668596150.1152,217.0
1651668596150.1172,237.0
1651668596150.1191,544.0
1651668596150.121,850.0
1651668596150.123,1317.0
1651668596150.125,1427.0
1651668596150.127,1625.0
1651668596150.129,1798.0
1651668596150.1309,2161.0
1651668596150.1328,2645.0
1651668596150.1348,3546.0
1651668596150.1367,4406.0
1651668596150.1387,3920.0
1651668596150.1406,3319.0
1651668596150.1426,3495.0
1651668596150.1445,3068.0
1651668596150.1465,2247.0
1651668596150.1484,1514.0
1651668596150.1504,857.0
1651668596150.1523,385.0
1651668596150.1543,319.0
1651668596150.1562,228.0
1651668596150.1582,290.0
1651668596150.1602,305.0
1651668596150.162,323.0
1651668596150.164,30.0
1651668596150.166,-57.0
1651668596150.168,-80.0
1651668596150.17,45.0
1651668596150.1719,2.0
1651668596150.1738,23.0
1651668596150.1758,-18.0
1651668596150.1777,12.0
1651668596150.1797,-67.0
1651668596150.1816,-47.0
1651668596150.1836,-122.0
1651668596150.1855,-58.0
1651668596150.1875,-89.0
1651668596150.1895,-49.0
1651668596150.1914,-76.0
1651668596150.1934,6.0
1651668596150.1953,-64.0
1651668596150.1973,-40.0
1651668596150.1992,-85.0
1651668596150.2012,17.0
1651668596150.2031,-46.0
1651668596150.205,-60.0
1651668596150.207,-80.0
1651668596150.209,20.0
1651668596150.211,20.0
1651668596150.213,24.0
1651668596150.2148,-29.0
1651668596150.2168,-9.0
1651668596150.2188,-61.0
1651668596150.2207,26.0
1651668596150.2227,-21.0
1651668596150.2246,-10.0
1651668596150.2266,-85.0
1651668596150.2285,4.0
1651668596150.2305,-93.0
1651668596150.2324,-181.0
1651668596150.2344,-101.0
1651668596150.2363,-111.0
1651668596150.2383,-28.0
1651668596150.2402,-65.0
1651668596150.2422,1.0
1651668596150.2441,-63.0
1651668596150.246,-20.0
1651668596150.248,-43.0
1651668596150.25,53.0
1651668596150.252,12.0
1651668596150.254,44.0
1651668596150.2559,-7.0
1651668596150.2578,44.0
1651668596150.2598,-34.0
1651668596150.2617,5.0
1651668596150.2637,-45.0
1651668596150.2656,19.0
1651668596150.2676,-3.0
1651668596150.2695,86.0
1651668596150.2715,38.0
1651668596150.2734,75.0
1651668596150.2754,5.0
1651668596150.2773,52.0
1651668596150.2793,16.0
1651668596150.2812,77.0
1651668596150.2832,8.0
1651668596150.2852,52.0
1651668596150.287,13.0
1651668596150.289,55.0
1651668596150.291,-18.0
1651668596150.293,19.0
1651668596150.295,-40.0
1651668596150.2969,11.0
1651668596150.2988,-24.0
1651668596150.3008,52.0
1651668596150.3027,41.0
1651668596150.3047,112.0
1651668596150.3066,90.0
1651668596150.3086,150.0
1651668596150.3105,28.0
1651668596150.3125,53.0
1651668596150.3145,0.0
1651668596150.3164,52.0
1651668596150.3184,15.0
1651668596150.3203,63.0
1651668596150.3223,26.0
1651668596150.3242,70.0
1651668596150.3262,9.0
1651668596150.3281,19.0
1651668596150.33,-54.0
1651668596150.332,16.0
1651668596150.334,-20.0
1651668596150.336,46.0
1651668596150.338,-7.0
1651668596150.3398,48.0
1651668596150.3418,-16.0
1651668596150.3438,20.0
1651668596150.3457,-45.0
1651668596150.3477,5.0
1651668596150.3496,-56.0
1651668596150.3516,1.0
1651668596150.3535,-46.0
1651668596150.3555,-2.0
1651668596150.3574,-65.0
1651668596150.3594,-25.0
1651668596150.3613,-98.0
1651668596150.3633,-51.0
1651668596150.3652,-104.0
1651668596150.3672,-53.0
1651668596150.3691,-101.0
1651668596150.371,-50.0
1651668596150.373,-87.0
1651668596150.375,-63.0
1651668596150.377,-130.0
1651668596150.379,-63.0
1651668596150.3809,-94.0
1651668596150.3828,-42.0
1651668596150.3848,-87.0
1651668596150.3867,-43.0
1651668596150.3887,-105.0
1651668596150.3906,-67.0
1651668596150.3926,-141.0
1651668596150.3945,-147.0
1651668596150.3965,-155.0
1651668596150.3984,-63.0
1651668596150.4004,-91.0
1651668596150.4023,-43.0
1651668596150.4043,-96.0
1651668596150.4062,-35.0
1651668596150.4082,-112.0
1651668596150.4102,-68.0
1651668596150.412,-118.0
1651668596150.414,-69.0
1651668596150.416,-91.0
1651668596150.418,-34.0
1651668596150.42,-93.0
1651668596150.4219,-39.0
1651668596150.4238,-115.0
1651668596150.4258,-86.0
1651668596150.4277,-145.0
1651668596150.4297,-83.0
1651668596150.4316,-107.0
1651668596150.4336,-35.0
1651668596150.4355,-85.0
1651668596150.4375,-39.0
1651668596150.4395,-112.0
1651668596150.4414,-91.0
1651668596150.4434,-152.0
1651668596150.4453,-83.0
1651668596150.4473,-115.0
1651668596150.4492,-78.0
1651668596150.4512,-140.0
1651668596150.4531,-79.0
1651668596150.455,-118.0
1651668596150.457,-78.0
1651668596150.459,-137.0
1651668596150.461,-67.0
1651668596150.463,-116.0
1651668596150.4648,-133.0
1651668596150.4668,-115.0
1651668596150.4688,-130.0
1651668596150.4707,-148.0
1651668596150.4727,-152.0
1651668596150.4746,-175.0
1651668596150.4766,-177.0
1651668596150.4785,-160.0
1651668596150.4805,-155.0
1651668596150.4824,-145.0
1651668596150.4844,-147.0
1651668596150.4863,-140.0
1651668596150.4883,-149.0
1651668596150.4902,-167.0
1651668596150.4922,-155.0
1651668596150.4941,-140.0
1651668596150.496,-120.0
1651668596150.498,-125.0
1651668596150.5,-120.0
1651668596150.502,-136.0
1651668596150.504,-148.0
1651668596150.5059,-145.0
1651668596150.5078,-136.0
1651668596150.5098,-130.0
1651668596150.5117,-125.0
1651668596150.5137,-120.0
1651668596150.5156,-119.0
1651668596150.5176,-125.0
1651668596150.5195,-129.0
1651668596150.5215,-138.0
1651668596150.5234,-149.0
1651668596150.5254,-145.0
1651668596150.5273,-118.0
1651668596150.5293,-125.0
1651668596150.5312,-159.0
1651668596150.5332,-167.0
1651668596150.5352,-144.0
1651668596150.537,-137.0
1651668596150.539,-116.0
1651668596150.541,-126.0
1651668596150.543,-133.0
1651668596150.545,-107.0
1651668596150.5469,-87.0
1651668596150.5488,-120.0
1651668596150.5508,-123.0
1651668596150.5527,-102.0
1651668596150.5547,-109.0
1651668596150.5566,-111.0
1651668596150.5586,-108.0
1651668596150.5605,-119.0
1651668596150.5625,-127.0
1651668596150.5645,-123.0
1651668596150.5664,-127.0
1651668596150.5684,-137.0
1651668596150.5703,-144.0
1651668596150.5723,-138.0
1651668596150.5742,-116.0
1651668596150.5762,-119.0
1651668596150.5781,-153.0
1651668596150.58,-163.0
1651668596150.582,-158.0
1651668596150.584,-174.0
1651668596150.586,-167.0
1651668596150.588,-169.0
1651668596150.5898,-187.0
1651668596150.5918,-177.0
1651668596150.5938,-181.0
1651668596150.5957,-181.0
1651668596150.5977,-175.0
1651668596150.5996,-160.0
1651668596150.6016,-177.0
1651668596150.6035,-181.0
1651668596150.6055,-158.0
1651668596150.6074,-141.0
1651668596150.6094,-123.0
1651668596150.6113,-126.0
1651668596150.6133,-152.0
1651668596150.6152,-167.0
1651668596150.6172,-163.0
1651668596150.6191,-153.0
1651668596150.621,-125.0
1651668596150.623,-100.0
1651668596150.625,-101.0
1651668596150.627,-86.0
1651668596150.629,-78.0
1651668596150.6309,-97.0
1651668596150.6328,-119.0
1651668596150.6348,-116.0
1651668596150.6367,-113.0
1651668596150.6387,-112.0
1651668596150.6406,-97.0
1651668596150.6426,-85.0
1651668596150.6445,-85.0
1651668596150.6465,-97.0
1651668596150.6484,-102.0
1651668596150.6504,-90.0
1651668596150.6523,-98.0
1651668596150.6543,-118.0
1651668596150.6562,-118.0
1651668596150.6582,-104.0
1651668596150.6602,-97.0
1651668596150.662,-100.0
1651668596150.664,-105.0
1651668596150.666,-112.0
1651668596150.668,-116.0
1651668596150.67,-112.0
1651668596150.6719,-102.0
1651668596150.6738,-86.0
1651668596150.6758,-78.0
1651668596150.6777,-87.0
1651668596150.6797,-101.0
1651668596150.6816,-137.0
1651668596150.6836,-118.0
1651668596150.6855,-164.0
1651668596150.6875,-75.0
1651668596150.6895,-51.0
1651668596150.6914,-28.0
1651668596150.6934,-133.0
1651668596150.6953,-67.0
1651668596150.6973,-107.0
1651668596150.6992,-72.0
1651668596150.7012,-134.0
1651668596150.7031,-75.0
1651668596150.705,-133.0
1651668596150.707,-96.0
1651668596150.709,-134.0
1651668596150.711,-58.0
1651668596150.713,-101.0
1651668596150.7148,-68.0
1651668596150.7168,-136.0
1651668596150.7188,-85.0
1651668596150.7207,-133.0
1651668596150.7227,-74.0
1651668596150.7246,-122.0
1651668596150.7266,-65.0
1651668596150.7285,-119.0
1651668596150.7305,-69.0
1651668596150.7324,-127.0
1651668596150.7344,-69.0
1651668596150.7363,-120.0
1651668596150.7383,-74.0
1651668596150.7402,-109.0
1651668596150.7422,-45.0
1651668596150.7441,-129.0
1651668596150.746,-86.0
1651668596150.748,-125.0
1651668596150.75,-82.0
1651668596150.752,-120.0
1651668596150.754,-61.0
1651668596150.7559,-118.0
1651668596150.7578,-57.0
1651668596150.7598,-102.0
1651668596150.7617,-54.0
1651668596150.7637,-100.0
1651668596150.7656,-53.0
1651668596150.7676,-123.0
1651668596150.7695,-68.0
1651668596150.7715,-105.0
1651668596150.7734,-49.0
1651668596150.7754,-111.0
1651668596150.7773,-76.0
1651668596150.7793,-129.0
1651668596150.7812,-64.0
1651668596150.7832,-131.0
1651668596150.7852,-72.0
1651668596150.787,-101.0
1651668596150.789,-46.0
1651668596150.791,-93.0
1651668596150.793,-35.0
1651668596150.795,-75.0
1651668596150.7969,-34.0
1651668596150.7988,-104.0
1651668596150.8008,-63.0
1651668596150.8027,-116.0
1651668596150.8047,-51.0
1651668596150.8066,-100.0
1651668596150.8086,-46.0
1651668596150.8105,-75.0
1651668596150.8125,-20.0
1651668596150.8145,-104.0
1651668596150.8164,-67.0
1651668596150.8184,-120.0
1651668596150.8203,-58.0
1651668596150.8223,-96.0
1651668596150.8242,-24.0
1651668596150.8262,-50.0
1651668596150.8281,0.0
1651668596150.83,-69.0
1651668596150.832,-27.0
1651668596150.834,-80.0
1651668596150.836,-35.0
1651668596150.838,-102.0
1651668596150.8398,-60.0
1651668596150.8418,-118.0
1651668596150.8438,-56.0
1651668596150.8457,-104.0
1651668596150.8477,-50.0
1651668596150.8496,-75.0
1651668596150.8516,2.0
1651668596150.8535,-58.0
1651668596150.8555,4.0
1651668596150.8574,-32.0
1651668596150.8594,34.0
1651668596150.8613,-16.0
1651668596150.8633,19.0
1651668596150.8652,-32.0
1651668596150.8672,53.0
1651668596150.8691,27.0
1651668596150.871,79.0
1651668596150.873,28.0
1651668596150.875,78.0
1651668596150.877,30.0
1651668596150.879,57.0
1651668596150.8809,-13.0
1651668596150.8828,27.0
1651668596150.8848,-13.0
1651668596150.8867,52.0
1651668596150.8887,15.0
1651668596150.8906,79.0
1651668596150.8926,12.0
1651668596150.8945,52.0
1651668596150.8965,0.0
1651668596150.8984,55.0
1651668596150.9004,-3.0
1651668596150.9023,46.0
1651668596150.9043,-12.0
1651668596150.9062,24.0
1651668596150.9082,-20.0
1651668596150.9102,35.0
1651668596150.912,-20.0
1651668596150.914,16.0
1651668596150.916,-51.0
1651668596150.918,16.0
1651668596150.92,-38.0
1651668596150.9219,-3.0
1651668596150.9238,-78.0
1651668596150.9258,-28.0
1651668596150.9277,-104.0
1651668596150.9297,-82.0
1651668596150.9316,-138.0
1651668596150.9336,-85.0
1651668596150.9355,-149.0
1651668596150.9375,-113.0
1651668596150.9395,-184.0
1651668596150.9414,-142.0
1651668596150.9434,-200.0
1651668596150.9453,-156.0
1651668596150.9473,-193.0
1651668596150.9492,-125.0
1651668596150.9512,-229.0
1651668596150.9531,-188.0
1651668596150.955,-260.0
1651668596150.957,-211.0
1651668596150.959,-251.0
1651668596150.961,-188.0
1651668596150.963,-225.0
1651668596150.9648,-162.0
1651668596150.9668,-200.0
1651668596150.9688,-138.0
1651668596150.9707,-189.0
1651668596150.9727,-147.0
1651668596150.9746,-199.0
1651668596150.9766,-153.0
1651668596150.9785,-182.0
1651668596150.9805,-53.0
1651668596150.9824,-160.0
1651668596150.9844,-244.0
1651668596150.9863,-177.0
1651668596150.9883,-200.0
1651668596150.9902,-148.0
1651668596150.9922,-210.0
1651668596150.9941,-156.0
1651668596150.996,-204.0
1651668596150.998,-144.0
1651668596151.0,-192.0
1651668596151.002,-134.0
1651668596151.004,-185.0
1651668596151.0059,-140.0
1651668596151.0078,-189.0
1651668596151.0098,-126.0
1651668596151.0117,-177.0
1651668596151.0137,-136.0
1651668596151.0156,-202.0
1651668596151.0176,-145.0
1651668596151.0195,-184.0
1651668596151.0215,-129.0
1651668596151.0234,-189.0
1651668596151.0254,-123.0
1651668596151.0273,-151.0
1651668596151.0293,-116.0
1651668596151.0312,-170.0
1651668596151.0332,-122.0
1651668596151.0352,-167.0
1651668596151.037,-115.0
1651668596151.039,-174.0
1651668596151.041,-120.0
1651668596151.043,-162.0
1651668596151.045,-107.0
1651668596151.0469,-151.0
1651668596151.0488,-87.0
1651668596151.0508,-163.0
1651668596151.0527,-138.0
1651668596151.0547,-213.0
1651668596151.0566,-191.0
1651668596151.0586,-226.0
1651668596151.0605,-136.0
1651668596151.0625,-178.0
1651668596151.0645,-144.0
1651668596151.0664,-200.0
1651668596151.0684,-151.0
1651668596151.0703,-214.0
1651668596151.0723,-156.0
1651668596151.0742,-215.0
1651668596151.0762,-184.0
1651668596151.0781,-246.0
1651668596151.08,-215.0
1651668596151.082,-284.0
1651668596151.084,-239.0
1651668596151.086,-295.0
1651668596151.088,-228.0
1651668596151.0898,-261.0
1651668596151.0918,-211.0
1651668596151.0938,-224.0
1651668596151.0957,-82.0
1651668596151.0977,-138.0
1651668596151.0996,-107.0
1651668596151.1016,-167.0
1651668596151.1035,-105.0
1651668596151.1055,-166.0
1651668596151.1074,-113.0
1651668596151.1094,-171.0
1651668596151.1113,-119.0
1651668596151.1133,-174.0
1651668596151.1152,-130.0
1651668596151.1172,-174.0
1651668596151.1191,-104.0
1651668596151.121,-163.0
1651668596151.123,-120.0
1651668596151.125,-174.0
1651668596151.127,-126.0
1651668596151.129,-204.0
1651668596151.1309,-148.0
1651668596151.1328,-91.0
1651668596151.1348,-109.0
1651668596151.1367,-236.0
1651668596151.1387,-152.0
1651668596151.1406,-195.0
1651668596151.1426,-149.0
1651668596151.1445,-203.0
1651668596151.1465,-142.0
1651668596151.1484,-181.0
1651668596151.1504,-113.0
1651668596151.1523,-153.0
1651668596151.1543,-107.0
1651668596151.1562,-162.0
1651668596151.1582,-109.0
1651668596151.1602,-148.0
1651668596151.162,-86.0
1651668596151.164,-136.0
1651668596151.166,-75.0
1651668596151.168,-108.0
1651668596151.17,-61.0
1651668596151.1719,-136.0
1651668596151.1738,-89.0
1651668596151.1758,-133.0
1651668596151.1777,-63.0
1651668596151.1797,-105.0
1651668596151.1816,-36.0
1651668596151.1836,-93.0
1651668596151.1855,-50.0
1651668596151.1875,-125.0
1651668596151.1895,-97.0
1651668596151.1914,-148.0
1651668596151.1934,-83.0
1651668596151.1953,-54.0
1651668596151.1973,8.0
1651668596151.1992,-174.0
1651668596151.2012,-136.0
1651668596151.2031,-191.0
1651668596151.205,-123.0
1651668596151.207,-151.0
1651668596151.209,-85.0
1651668596151.211,-122.0
1651668596151.213,-51.0
1651668596151.2148,-104.0
1651668596151.2168,-51.0
1651668596151.2188,-97.0
1651668596151.2207,-50.0
1651668596151.2227,-120.0
1651668596151.2246,-74.0
1651668596151.2266,-127.0
1651668596151.2285,-74.0
1651668596151.2305,-109.0
1651668596151.2324,-45.0
1651668596151.2344,-96.0
1651668596151.2363,-40.0
1651668596151.2383,-127.0
1651668596151.2402,-112.0
1651668596151.2422,-138.0
1651668596151.2441,-68.0
1651668596151.246,-126.0
1651668596151.248,-61.0
1651668596151.25,-122.0
1651668596151.252,-89.0
1651668596151.254,-144.0
1651668596151.2559,-112.0
1651668596151.2578,-220.0
1651668596151.2598,-220.0
1651668596151.2617,-301.0
1651668596151.2637,-246.0
1651668596151.2656,-279.0
1651668596151.2676,-184.0
1651668596151.2695,-198.0
1651668596151.2715,-118.0
1651668596151.2734,-164.0
1651668596151.2754,-131.0
1651668596151.2773,-189.0
1651668596151.2793,-104.0
1651668596151.2812,-147.0
1651668596151.2832,-93.0
1651668596151.2852,-164.0
1651668596151.287,-136.0
1651668596151.289,-185.0
1651668596151.291,-116.0
1651668596151.293,-169.0
1651668596151.295,-141.0
1651668596151.2969,-203.0
1651668596151.2988,-127.0
1651668596151.3008,-159.0
1651668596151.3027,-100.0
1651668596151.3047,-163.0
1651668596151.3066,-120.0
1651668596151.3086,-198.0
1651668596151.3105,-163.0
1651668596151.3125,-207.0
1651668596151.3145,-173.0
1651668596151.3164,-225.0
1651668596151.3184,-144.0
1651668596151.3203,-169.0
1651668596151.3223,-118.0
1651668596151.3242,-187.0
1651668596151.3262,-120.0
1651668596151.3281,-160.0
1651668596151.33,-101.0
1651668596151.332,-160.0
1651668596151.334,-102.0
1651668596151.336,-151.0
1651668596151.338,-125.0
1651668596151.3398,-175.0
1651668596151.3418,-123.0
1651668596151.3438,-153.0
1651668596151.3457,-39.0
1651668596151.3477,-43.0
1651668596151.3496,-80.0
1651668596151.3516,-188.0
1651668596151.3535,-104.0
1651668596151.3555,-159.0
1651668596151.3574,-116.0
1651668596151.3594,-144.0
1651668596151.3613,-47.0
1651668596151.3633,-94.0
1651668596151.3652,-35.0
1651668596151.3672,-91.0
1651668596151.3691,-74.0
1651668596151.371,-187.0
1651668596151.373,-125.0
1651668596151.375,-149.0
1651668596151.377,-86.0
1651668596151.379,-127.0
1651668596151.3809,-51.0
1651668596151.3828,-87.0
1651668596151.3848,-46.0
1651668596151.3867,-118.0
1651668596151.3887,-65.0
1651668596151.3906,-120.0
1651668596151.3926,-96.0
1651668596151.3945,-152.0
1651668596151.3965,-104.0
1651668596151.3984,-153.0
1651668596151.4004,-79.0
1651668596151.4023,-129.0
1651668596151.4043,-89.0
1651668596151.4062,-147.0
1651668596151.4082,-109.0
1651668596151.4102,-170.0
1651668596151.412,-98.0
1651668596151.414,-152.0
1651668596151.416,-97.0
1651668596151.418,-97.0
1651668596151.42,31.0
1651668596151.4219,-129.0
1651668596151.4238,-199.0
1651668596151.4258,-116.0
1651668596151.4277,-163.0
1651668596151.4297,-120.0
1651668596151.4316,-175.0
1651668596151.4336,-111.0
1651668596151.4355,-141.0
1651668596151.4375,-39.0
1651668596151.4395,-54.0
1651668596151.4414,-68.0
1651668596151.4434,-60.0
1651668596151.4453,-35.0
1651668596151.4473,-25.0
1651668596151.4492,-29.0
1651668596151.4512,-40.0
1651668596151.4531,-58.0
1651668596151.455,-61.0
1651668596151.457,-61.0
1651668596151.459,-56.0
1651668596151.461,-57.0
1651668596151.463,-51.0
1651668596151.4648,-46.0
1651668596151.4668,-43.0
1651668596151.4688,-50.0
1651668596151.4707,-39.0
1651668596151.4727,2.0
1651668596151.4746,42.0
1651668596151.4766,82.0
1651668596151.4785,107.0
1651668596151.4805,122.0
1651668596151.4824,129.0
1651668596151.4844,132.0
1651668596151.4863,125.0
1651668596151.4883,112.0
1651668596151.4902,119.0
1651668596151.4922,132.0
1651668596151.4941,157.0
1651668596151.496,188.0
1651668596151.498,217.0
1651668596151.5,248.0
1651668596151.502,272.0
1651668596151.504,278.0
1651668596151.5059,264.0
1651668596151.5078,227.0
1651668596151.5098,197.0
1651668596151.5117,183.0
1651668596151.5137,161.0
1651668596151.5156,141.0
1651668596151.5176,148.0
1651668596151.5195,217.0
1651668596151.5215,252.0
1651668596151.5234,230.0
1651668596151.5254,217.0
1651668596151.5273,213.0
1651668596151.5293,237.0
1651668596151.5312,241.0
1651668596151.5332,235.0
1651668596151.5352,230.0
1651668596151.537,235.0
1651668596151.539,246.0
1651668596151.541,272.0
1651668596151.543,315.0
1651668596151.545,343.0
1651668596151.5469,336.0
1651668596151.5488,299.0
1651668596151.5508,279.0
1651668596151.5527,270.0
1651668596151.5547,243.0
1651668596151.5566,209.0
1651668596151.5586,194.0
1651668596151.5605,186.0
1651668596151.5625,169.0
1651668596151.5645,168.0
1651668596151.5664,162.0
1651668596151.5684,161.0
1651668596151.5703,161.0
1651668596151.5723,183.0
1651668596151.5742,194.0
1651668596151.5762,205.0
1651668596151.5781,202.0
1651668596151.58,198.0
1651668596151.582,205.0
1651668596151.584,230.0
1651668596151.586,252.0
1651668596151.588,270.0
1651668596151.5898,282.0
1651668596151.5918,281.0
1651668596151.5938,286.0
1651668596151.5957,259.0
1651668596151.5977,230.0
1651668596151.5996,205.0
